q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,rx_r,ry_r,rz_r
-1.5899359000180397,-0.6065133734809867,1.0047316745921195,0.36415470587083076,0.625850620607338,-1.4800662943099612,2.4841406344276837,1.4456624389263042,1.5471403877510443,-0.31076274604588716,-1.0742160677315162,1.654443610325132
-1.310049944566782,-0.4488870322949319,-0.4181536996797077,0.8757018447833069,0.01642254617550365,2.008609276579293,2.4729204345370137,2.069875718517513,1.0828251229952348,-2.4847517641563375,0.22679880704612576,2.426721153358899
-2.0578880835786824,0.25789004958865713,0.8094319245125994,-1.2084735527191661,-0.6966914906810082,-1.3132224380896074,2.045204284312886,1.2499934990060373,2.0770434202122394,0.18725945550875012,-0.16093979196761588,-0.567351633983267
2.630391702636165,0.3331359164472829,0.13335374499896702,1.156138955769326,0.07784782735857831,-2.516008303270683,2.5082772710329313,1.917360492502348,1.291190185654758,2.8032027826422143,0.3239005156860282,-1.8579758340465788
-2.0295115632374925,0.0010810175399579292,0.5822026395488926,0.4299411626486702,0.24266437305227506,-0.5795976751175766,2.335243437351839,1.3578872820667116,1.9742058454121483,0.5684455462840466,-0.5629658400875492,0.12433512986669458
-0.5834176329799043,-0.24147035312558246,-0.741593268457742,-0.774762418186902,-0.39268783472996693,-2.1394895435398062,1.9596954791144436,2.002746592486304,1.563079528434078,1.6963483899835894,-0.3255525287500505,0.6987508428961078
-1.1386138036175972,-0.4153242101993111,0.666411043742007,-0.9144775854685122,-1.1529931019307837,-0.14153663170197417,2.5409449636688843,1.5911628507028723,1.5675031396188464,-0.03135582473932433,1.1488528485460248,-0.9162436850715296
0.4916172793522451,-0.23169733554103394,-2.0569581300846465,-0.6426367091901759,1.7502989138825555,1.923623757772369,1.1277429788233457,1.0215751020111123,1.5463394666728152,0.4674997322627907,-0.18789850164271482,0.8353897224038194
-2.442950115387452,0.2971666745399535,1.9529565730643363,0.24750875653980509,-0.3999035656617631,-0.35803864160068866,1.11700406011906,1.2899530985678191,1.553668168479916,-2.6471686289970604,-1.2972131116950805,2.7448368525106215
0.15933189600715592,-0.4118004075207834,-1.6157701088972647,1.0699211846982888,-1.0659733735045314,2.9580373436708496,1.1411279694915164,1.4739151572600433,1.7721092986970022,-1.1910699677624148,-0.4732642429160736,2.92808595840682
-2.4376346553578667,0.19886942196176016,1.9801643375864768,-0.46694639612211875,-1.191586730998785,1.5504550443491962,1.2921584530947998,1.3013780021399957,1.648038688481799,-0.21103110687992718,0.8406663168108226,0.7387448980503185
-1.0948867390754446,0.21802467336602205,-1.6111688866568208,0.522135925207728,0.4863842789732702,-2.5856447057516627,2.130081177387871,1.7785901238637964,1.2107268148389552,0.0450201696441174,-0.19913303049346687,1.4349547766689765
-0.8774417826376344,-0.5647758372816689,-0.6906813883966063,-0.034401378747555444,1.1330430779525076,-2.0010347856920543,1.966290037450249,2.3305769727988426,1.1294916955352816,1.1011106961782844,0.34262177876989997,2.019443146234668
-1.1978599898422584,0.5645679267263443,-1.39073005835359,-0.41580095432381015,0.2745872904625266,-2.5715448925537503,2.314512547924886,1.4968259281540606,1.4686138858307,0.38597285929054953,-0.18466856040240032,1.0339470387922505
-1.0648648338394309,0.010881392765696996,-0.8734713285209539,0.40933412722845297,0.5288100665825313,1.1747081914402355,2.423603048937249,1.8329869442956688,1.447112606422787,-2.8140403155791023,0.30514904063810255,1.5964843886616544
2.6381761804885584,0.378862203955349,1.3031427214138356,0.8551084752187228,-1.4583616011195493,-0.0242440727631128,1.6935226144504536,2.1246279056874204,0.9754615432091049,-2.991171869446023,-1.0846695748739055,2.6350708394623497
0.16910666679437902,-0.5244336528556749,-0.23092508187038874,0.6962038695636348,-1.4644722244873538,-1.601839760477291,1.9509680881368199,1.635803089625098,2.1718976525454647,0.3416478805246214,-0.6542968265009704,0.8505250721049719
-2.8996186488158777,0.08939563797688921,1.777590217181642,0.5765351705393,-0.8940495606818837,-2.863035668045758,1.4342265834425174,1.666850249998858,1.439823763049467,2.3227106505439257,1.188858982426547,2.4874524447745388
-3.045081848161983,-0.16746437845347312,0.9426801539753162,1.422529731666626,-1.3097061062868658,-1.2814219589274132,2.291859450249319,1.6659279336212656,1.5487914342614435,2.864751771628556,-0.3944420773508599,2.580636573912526
-2.2763022965513002,0.26808521868969926,1.5677246870006383,-0.5526485726093955,-0.6091910344485036,-0.6325708457342207,1.4160610288280011,1.2567385419771828,1.9430178504358113,-0.35322475961293487,-0.8980310850741409,0.030931101194037997
