q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,joint
6.091600000000009,0.0,0.0,0.0,0.0,0.0,2.6861195923700865,1.1661739030834977,1.8633719436467175,1.0
6.154400000000009,0.0,0.0,0.0,0.0,0.0,2.6934322667769255,1.1504892830024867,1.8594273981788312,1.0
6.217200000000009,0.0,0.0,0.0,0.0,0.0,2.7011808975596403,1.135276542953896,1.8545721727235602,1.0
6.280000000000009,0.0,0.0,0.0,0.0,0.0,2.7093349354003187,1.1205956598349447,1.8488254092209617,1.0
6.342800000000009,0.0,0.0,0.0,0.0,0.0,2.71786223264588,1.1065045136734961,1.8422097645390845,1.0
6.4056000000000095,0.0,0.0,0.0,0.0,0.0,2.7267291700516125,1.0930586594335034,1.8347513211482687,1.0
6.46840000000001,0.0,0.0,0.0,0.0,0.0,2.735900789326522,1.0803111079871162,1.82647948428986,1.0
6.53120000000001,0.0,0.0,0.0,0.0,0.0,2.7453409309579366,1.0683121171169854,1.817426866044751,1.0
6.59400000000001,0.0,0.0,0.0,0.0,0.0,2.755012376771972,1.057108993372742,1.8076291567588176,1.0
6.65680000000001,0.0,0.0,0.0,0.0,0.0,2.7648769966678275,1.046745905562845,1.797124984332158,1.0
6.7196000000000105,0.0,0.0,0.0,0.0,0.0,2.774895898947378,1.037263710617109,1.785955761926897,1.0
6.782400000000011,0.0,0.0,0.0,0.0,0.0,2.7850295836474133,1.028699792506458,1.7741655246939727,1.0
6.845200000000011,0.0,0.0,0.0,0.0,0.0,2.795238098269978,1.0210879148549774,1.7618007561626123,1.0
6.908000000000011,0.0,0.0,0.0,0.0,0.0,2.8054811952968506,1.0144580878253393,1.7489102049769778,1.0
6.970800000000011,0.0,0.0,0.0,0.0,0.0,2.815718490867163,1.0088364498024147,1.7355446927024858,1.0
7.033600000000011,0.0,0.0,0.0,0.0,0.0,2.825909623992541,1.004245164341541,1.7217569134595512,1.0
7.096400000000012,0.0,0.0,0.0,0.0,0.0,2.8360144156820843,1.0007023327877294,1.7076012261746973,1.0
7.159200000000012,0.0,0.0,0.0,0.0,0.0,2.8459930273498024,0.998221922910316,1.693133440268096,1.0
7.222000000000012,0.0,0.0,0.0,0.0,0.0,2.8558061178799927,0.9968137138344157,1.678410595622473,1.0
7.284800000000012,0.0,0.0,0.0,0.0,0.0,2.8654149987313264,0.9964832574862914,1.6634907377008583,1.0
7.347600000000012,0.0,0.0,0.0,0.0,0.0,2.874781786468118,0.9972318567046402,1.6484326886997929,1.0
7.4104000000000125,0.0,0.0,0.0,0.0,0.0,2.8838695521174462,0.999056560104095,1.6332958156402322,1.0
7.473200000000013,0.0,0.0,0.0,0.0,0.0,2.8926424667632444,1.0019501737111909,1.618139796310452,1.0
7.536000000000013,0.0,0.0,0.0,0.0,0.0,2.9010659428033896,1.005901289326921,1.603024383983739,1.0
7.598800000000013,0.0,0.0,0.0,0.0,0.0,2.909106770312841,1.0108943295040653,1.5880091718384848,1.0
7.661600000000013,0.0,0.0,0.0,0.0,0.0,2.9167332479752326,1.0169096089619616,1.5731533580094548,1.0
7.7244000000000135,0.0,0.0,0.0,0.0,0.0,2.923915308066706,1.0239234121965872,1.558515512196538,1.0
7.787200000000014,0.0,0.0,0.0,0.0,0.0,2.930624634999238,1.0319080869799844,1.5441533447511244,1.0
7.850000000000014,0.0,0.0,0.0,0.0,0.0,2.936834776956091,1.04083215338038,1.530123479150507,1.0
7.912800000000014,0.0,0.0,0.0,0.0,0.0,2.9425212501792664,1.0506604278732041,1.5164812287573297,1.0
7.975600000000014,0.0,0.0,0.0,0.0,0.0,2.947661635497795,1.0613541620536853,1.5032803787442213,1.0
8.038400000000014,0.0,0.0,0.0,0.0,0.0,2.9522356667163097,1.0728711954041403,1.4905729740433837,1.0
8.101200000000013,0.0,0.0,0.0,0.0,0.0,2.956225310515407,1.0851661215136719,1.478409114157156,1.0
8.164000000000012,0.0,0.0,0.0,0.0,0.0,2.959614837548811,1.0981904670949414,1.4668367556385222,1.0
8.226800000000011,0.0,0.0,0.0,0.0,0.0,2.962390884457003,1.1118928830922392,1.455901523020291,1.0
8.28960000000001,0.0,0.0,0.0,0.0,0.0,2.9645425065528612,1.126219347127394,1.4456465289383644,1.0
8.35240000000001,0.0,0.0,0.0,0.0,0.0,2.966061220971574,1.141113376485379,1.436112204158277,1.0
8.41520000000001,0.0,0.0,0.0,0.0,0.0,2.966941040114697,1.1565162507999014,1.42733613817512,1.0
8.478000000000009,0.0,0.0,0.0,0.0,0.0,2.9671784952565354,1.172367243561031,1.4193529310153035,1.0
8.540800000000008,0.0,0.0,0.0,0.0,0.0,2.966772650219742,1.1886038615321377,1.4121940568244298,1.0
8.603600000000007,0.0,0.0,0.0,0.0,0.0,2.965725105066235,1.2051620911322285,1.405887739779089,1.0
8.666400000000007,0.0,0.0,0.0,0.0,0.0,2.9640399897888914,1.2219766508123067,1.4004588428117992,1.0
8.729200000000006,0.0,0.0,0.0,0.0,0.0,2.96172394802886,1.238981248430755,1.395928769587803,1.0
8.792000000000005,0.0,0.0,0.0,0.0,0.0,2.9587861108827185,1.256108842613018,1.3923153801201738,1.0
8.854800000000004,0.0,0.0,0.0,0.0,0.0,2.955238060902722,1.2732919070651747,1.3896329203559283,1.0
8.917600000000004,0.0,0.0,0.0,0.0,0.0,2.9510937864320823,1.2904626967993227,1.387891966010753,1.0
8.980400000000003,0.0,0.0,0.0,0.0,0.0,2.946369626455305,1.3075535152211768,1.387099380873781,1.0
9.043200000000002,0.0,0.0,0.0,0.0,0.0,2.9410842061810314,1.3244969810268694,1.3872582897467995,1.0
9.106000000000002,0.0,0.0,0.0,0.0,0.0,2.935258363611324,1.3412262938567083,1.3883680661245823,1.0
9.168800000000001,0.0,0.0,0.0,0.0,0.0,2.928915067386936,1.3576754976585346,1.3904243346649146,1.0
9.2316,0.0,0.0,0.0,0.0,0.0,2.9220793262324247,1.3737797407223598,1.3934189884385706,1.0
9.2944,0.0,0.0,0.0,0.0,0.0,2.9147780903581633,1.3894755313610896,1.3973402208912398,1.0
9.357199999999999,0.0,0.0,0.0,0.0,0.0,2.9070401452079446,1.404700988229293,1.4021725723913887,1.0
0.0,1.57,0.0,0.0,0.0,0.0,2.262055991506169,-0.5031681500225571,0.22769741122124604,2.0
0.0,1.6014000000000002,0.0,0.0,0.0,0.0,2.220018326445077,-0.5160580927778308,0.20010893238077027,2.0
0.0,1.6328000000000003,0.0,0.0,0.0,0.0,2.1771563002348358,-0.5277575442241568,0.1732684849597257,2.0
0.0,1.6642000000000003,0.0,0.0,0.0,0.0,2.1335121696466794,-0.5382549701181256,0.14720253039138492,2.0
0.0,1.6956000000000004,0.0,0.0,0.0,0.0,2.0891289625121185,-0.5475400212680688,0.1219367665527866,2.0
0.0,1.7270000000000005,0.0,0.0,0.0,0.0,2.044050435302705,-0.5556035437371097,0.09749610242973913,2.0
0.0,1.7584000000000006,0.0,0.0,0.0,0.0,1.998321029991445,-0.5624375878678375,0.07390463355957383,2.0
0.0,1.7898000000000007,0.0,0.0,0.0,0.0,1.9519858302383928,-0.5680354161197068,0.05118561827586154,2.0
0.0,1.8212000000000008,0.0,0.0,0.0,0.0,1.9050905169436176,-0.5723915097114384,0.02936145477850987,2.0
0.0,1.852600000000001,0.0,0.0,0.0,0.0,1.8576813232113614,-0.5755015740618687,0.008453659051848576,2.0
0.0,1.884000000000001,0.0,0.0,0.0,0.0,1.8098049887697956,-0.5773625430238888,-0.011517156347527605,2.0
0.0,1.915400000000001,0.0,0.0,0.0,0.0,1.7615087138913035,-0.5779725819072916,-0.03053130261224503,2.0
0.0,1.9468000000000012,0.0,0.0,0.0,0.0,1.7128401128587232,-0.5773310892875582,-0.04857003409493383,2.0
0.0,1.9782000000000013,0.0,0.0,0.0,0.0,1.6638471670234263,-0.5754386975987859,-0.06561556678916633,2.0
0.0,2.009600000000001,0.0,0.0,0.0,0.0,1.6145781775015127,-0.5722972725101868,-0.08165109586233643,2.0
0.0,2.0410000000000013,0.0,0.0,0.0,0.0,1.5650817175547538,-0.567909911086764,-0.09666081222319081,2.0
0.0,2.0724000000000014,0.0,0.0,0.0,0.0,1.5154065847032325,-0.5622809387359786,-0.11062991810768022,2.0
0.0,2.1038000000000014,0.0,0.0,0.0,0.0,1.4656017526168994,-0.5554159049434236,-0.12354464166776286,2.0
0.0,2.1352000000000015,0.0,0.0,0.0,0.0,1.4157163228334502,-0.5473215778017,-0.1353922505487824,2.0
0.0,2.1666000000000016,0.0,0.0,0.0,0.0,1.365799476350164,-0.538005937337899,-0.14616106444202645,2.0
0.0,2.1980000000000017,0.0,0.0,0.0,0.0,1.315900425137377,-0.5274781676462585,-0.1558404666000995,2.0
0.0,2.229400000000002,0.0,0.0,0.0,0.0,1.2660683636214478,-0.5157486478337605,-0.1644209143037498,2.0
0.0,2.260800000000002,0.0,0.0,0.0,0.0,1.2163524201849973,-0.5028289417875844,-0.17189394826983678,2.0
0.0,2.292200000000002,0.0,0.0,0.0,0.0,1.166801608732273,-0.4887317867745161,-0.17825220099115996,2.0
0.0,2.323600000000002,0.0,0.0,0.0,0.0,1.1174647803673647,-0.4734710808835416,-0.18348940399992977,2.0
0.0,2.355000000000002,0.0,0.0,0.0,0.0,1.0683905752329372,-0.45706186932401754,-0.18760039404771833,2.0
0.0,2.3864000000000023,0.0,0.0,0.0,0.0,1.0196273745569229,-0.43952032959290843,-0.1905811181957977,2.0
0.0,2.4178000000000024,0.0,0.0,0.0,0.0,0.9712232529544972,-0.42086375552573996,-0.19242863781084646,2.0
0.0,2.4492000000000025,0.0,0.0,0.0,0.0,0.9232259310323154,-0.40111054024696335,-0.19314113146208736,2.0
0.0,2.4806000000000026,0.0,0.0,0.0,0.0,0.8756827283417796,-0.3802801580365654,-0.1927178967169964,2.0
0.0,2.5120000000000027,0.0,0.0,0.0,0.0,0.8286405167276738,-0.3583931451307802,-0.1911593508338186,2.0
0.0,2.5434000000000028,0.0,0.0,0.0,0.0,0.7821456741182112,-0.33547107947585003,-0.18846703035019935,2.0
0.0,2.574800000000003,0.0,0.0,0.0,0.0,0.7362440388019963,-0.3115365594547769,-0.18464358956834573,2.0
0.0,2.606200000000003,0.0,0.0,0.0,0.0,0.6909808642370299,-0.286613181608056,-0.17969279793820517,2.0
0.0,2.637600000000003,0.0,0.0,0.0,0.0,0.6464007744362645,-0.2607255173703372,-0.17361953634124364,2.0
0.0,2.669000000000003,0.0,0.0,0.0,0.0,0.6025477199737395,-0.23389908884596936,-0.16642979227848864,2.0
0.0,2.7004000000000032,0.0,0.0,0.0,0.0,0.5594649346546212,-0.20616034364728783,-0.15813065396757547,2.0
0.0,2.7318000000000033,0.0,0.0,0.0,0.0,0.5171948928919138,-0.17753662882047463,-0.14873030335462445,2.0
0.0,2.7632000000000034,0.0,0.0,0.0,0.0,0.47577926783181884,-0.14805616388467513,-0.1382380080478302,2.0
0.0,2.7946000000000035,0.0,0.0,0.0,0.0,0.4352588902690621,-0.11774801301097187,-0.12666411218072396,2.0
0.0,2.8260000000000036,0.0,0.0,0.0,0.0,0.3956737083926655,-0.08664205636862342,-0.11402002621410612,2.0
0.0,2.8574000000000037,0.0,0.0,0.0,0.0,0.35706274840187335,-0.05476896066683935,-0.10031821568671653,2.0
0.0,2.888800000000004,0.0,0.0,0.0,0.0,0.319464076031034,-0.02216014892110875,-0.08557218892571788,2.0
0.0,2.920200000000004,0.0,0.0,0.0,0.0,0.2829147590214013,0.01115223052608244,-0.06979648372912381,2.0
0.0,2.951600000000004,0.0,0.0,0.0,0.0,0.24745083057681747,0.04513533569963574,-0.053006653033284785,2.0
0.0,2.983000000000004,0.0,0.0,0.0,0.0,0.21310725383934445,0.07975566337004522,-0.035219249579578976,2.0
0.0,3.014400000000004,0.0,0.0,0.0,0.0,0.17991788741982628,0.11497908208353502,-0.016451809595409025,2.0
0.0,3.0458000000000043,0.0,0.0,0.0,0.0,0.147915452017406,0.15077086581153526,0.0032771644943933864,2.0
0.0,3.0772000000000044,0.0,0.0,0.0,0.0,0.11713149816086665,0.18709572818635234,0.02394822230872263,2.0
0.0,3.1086000000000045,0.0,0.0,0.0,0.0,0.08759637510363519,0.22391785728924843,0.04554098468591708,2.0
0.0,3.1400000000000046,0.0,0.0,0.0,0.0,0.059339200903085566,0.26120095095666934,0.06803416377515208,2.0
0.0,3.1714000000000047,0.0,0.0,0.0,0.0,0.03238783371366209,0.2989082525697757,0.09140558402367807,2.0
0.0,3.2028000000000048,0.0,0.0,0.0,0.0,0.0067688443221052864,0.33700258729203036,0.1156322040392395,2.0
0.0,3.234200000000005,0.0,0.0,0.0,0.0,-0.017492510048123047,0.37544639871908,0.1406901393060925,2.0
0.0,3.265600000000005,0.0,0.0,0.0,0.0,-0.040372310637410744,0.4142017859048336,0.1665546857322534,2.0
0.0,3.297000000000005,0.0,0.0,0.0,0.0,-0.06184800073099442,0.45323054072720087,0.19320034400473804,2.0
0.0,3.328400000000005,0.0,0.0,0.0,0.0,-0.0818984078971535,0.49249418555668534,0.2206008447288053,2.0
0.0,3.3598000000000052,0.0,0.0,0.0,0.0,-0.10050376486066251,0.5319540111906628,0.24872917432639474,2.0
0.0,3.3912000000000053,0.0,0.0,0.0,0.0,-0.11764572899093736,0.5715711150159793,0.2775576016682522,2.0
0.0,3.4226000000000054,0.0,0.0,0.0,0.0,-0.13330740038564348,0.6113064393622115,0.30705770541346117,2.0
0.0,3.4540000000000055,0.0,0.0,0.0,0.0,-0.14747333853195968,0.6511208100078127,0.33720040202945284,2.0
0.0,3.4854000000000056,0.0,0.0,0.0,0.0,-0.16012957752905282,0.6909749748011453,0.367955974464842,2.0
0.0,3.5168000000000057,0.0,0.0,0.0,0.0,-0.17126363985676635,0.7308296423583626,0.39929410144685185,2.0
0.0,3.548200000000006,0.0,0.0,0.0,0.0,-0.1808645486769458,0.7706455207999481,0.431183887374412,2.0
0.0,3.579600000000006,0.0,0.0,0.0,0.0,-0.1889228386552724,0.8103833564877647,0.4635938927774904,2.0
0.0,3.611000000000006,0.0,0.0,0.0,0.0,-0.195430565292938,0.8500039727243821,0.49649216531259815,2.0
0.0,3.642400000000006,0.0,0.0,0.0,0.0,-0.20038131275895912,0.8894683083765693,0.5298462712639422,2.0
0.0,3.673800000000006,0.0,0.0,0.0,0.0,-0.20377020021540934,0.9287374563848353,0.5636233275191362,2.0
0.0,3.7052000000000063,0.0,0.0,0.0,0.0,-0.20559388662933648,0.9677727021210923,0.5977900339879779,2.0
0.0,3.7366000000000064,0.0,0.0,0.0,0.0,-0.2058505740666154,1.0065355615565832,0.632312706432301,2.0
0.0,3.7680000000000065,0.0,0.0,0.0,0.0,-0.20454000946449352,1.0449878192024886,0.6671573096745659,2.0
0.0,3.7994000000000065,0.0,0.0,0.0,0.0,-0.20166348488108155,1.0830915657857634,0.7022894911524179,2.0
0.0,3.8308000000000066,0.0,0.0,0.0,0.0,-0.1972238362215382,1.1208092356231023,0.7376746147861654,2.0
0.0,3.8622000000000067,0.0,0.0,0.0,0.0,-0.19122544044221343,1.1581036436561494,0.7732777951257545,2.0
0.0,3.893600000000007,0.0,0.0,0.0,0.0,-0.18367421123549632,1.1949380221114745,0.8090639317436098,2.0
0.0,3.925000000000007,0.0,0.0,0.0,0.0,-0.17457759319963329,1.231276056749139,0.8449977438394008,2.0
0.0,3.956400000000007,0.0,0.0,0.0,0.0,-0.16394455449925197,1.2670819226641534,0.8810438050226491,2.0
0.0,3.987800000000007,0.0,0.0,0.0,0.0,-0.15178557802383763,1.3023203196054869,0.9171665782388556,2.0
0.0,4.019200000000007,0.0,0.0,0.0,0.0,-0.13811265105287288,1.3369565067778522,0.953330450804742,2.0
0.0,4.050600000000006,0.0,0.0,0.0,0.0,-0.12293925343782988,1.3709563370919222,0.9894997695180432,2.0
0.0,4.082000000000006,0.0,0.0,0.0,0.0,-0.1062803443126681,1.4042862908292282,1.0256388758072525,2.0
0.0,4.113400000000006,0.0,0.0,0.0,0.0,-0.0881523473459387,1.4369135086885458,1.0617121408866572,2.0
0.0,4.144800000000005,0.0,0.0,0.0,0.0,-0.0685731345490346,1.468805824181191,1.0976840008820103,2.0
0.0,4.176200000000005,0.0,0.0,0.0,0.0,-0.04756200865654962,1.499931795343284,1.1335189918922062,2.0
0.0,4.207600000000005,0.0,0.0,0.0,0.0,-0.025139684096118938,1.5302607357337232,1.1691817849523976,2.0
0.0,4.239000000000004,0.0,0.0,0.0,0.0,-0.001328266566498093,1.5597627446873001,1.2046372208640779,2.0
0.0,4.270400000000004,0.0,0.0,0.0,0.0,0.02384876875597884,1.588408736793139,1.2398503448577975,2.0
0.0,4.301800000000004,0.0,0.0,0.0,0.0,0.05036660036108399,1.6161704705693924,1.2747864410543368,2.0
0.0,4.333200000000003,0.0,0.0,0.0,0.0,0.07819908487570082,1.6430205763059231,1.3094110666903616,2.0
0.0,4.364600000000003,0.0,0.0,0.0,0.0,0.10731878283802553,1.6689325830475288,1.3436900860748202,2.0
0.0,4.396000000000003,0.0,0.0,0.0,0.0,0.13769698574955763,1.6938809446910987,1.3775897042426044,2.0
0.0,4.427400000000002,0.0,0.0,0.0,0.0,0.169303744378205,1.7178410651709812,1.4110765002722947,2.0
0.0,4.458800000000002,0.0,0.0,0.0,0.0,0.20210789828460116,1.740789322707728,1.444117460235146,2.0
0.0,4.4902000000000015,0.0,0.0,0.0,0.0,0.23607710654253033,1.762703093096309,1.4766800097428263,2.0
0.0,4.521600000000001,0.0,0.0,0.0,0.0,0.27117787962316564,1.7835607720108435,1.5087320460618192,2.0
0.0,4.553000000000001,0.0,0.0,0.0,0.0,0.30737561241169187,1.8033417963038494,1.5402419697628391,2.0
0.0,4.5844000000000005,0.0,0.0,0.0,0.0,0.34463461832376224,1.8220266642790173,1.5711787158740413,2.0
0.0,4.6158,0.0,0.0,0.0,0.0,0.38291816448815164,1.839596954917526,1.6015117845073255,2.0
0.0,4.6472,0.0,0.0,0.0,0.0,0.42218850796092294,1.8560353460389354,1.6312112709275361,2.0
0.0,4.678599999999999,0.0,0.0,0.0,0.0,0.46240693293540214,1.8713256313787614,1.6602478950349113,2.0

